Date,Open,High,Low,Close,Adj Close,Volume,compound,Count
2019-10-28,61.85499954223633,62.3125,61.68000030517578,62.26250076293945,60.91547012329102,96572800.0,0.19625620437956176,443
2019-10-29,62.24250030517578,62.4375,60.64250183105469,60.8224983215332,59.50662612915039,142839600.0,0.23501635944700475,449
2019-10-30,61.18999862670898,61.32500076293945,60.3025016784668,60.81499862670898,59.49928665161133,124522000.0,0.20439272727272692,404
2019-10-31,61.81000137329102,62.29249954223633,59.31499862670898,62.18999862670898,60.84453964233398,139162000.0,0.14638835443037967,435
2019-11-01,62.3849983215332,63.98249816894531,62.290000915527344,63.95500183105469,62.57135772705078,151125200.0,0.1622477611940297,430
2019-11-04,64.33249664306639,64.46250152587889,63.84500122070313,64.375,62.98226547241211,103272000.0,0.18277952127659547,443
2019-11-05,64.26249694824219,64.54750061035156,64.08000183105469,64.28250122070311,62.89176940917969,79897600.0,0.07658131578947366,433
2019-11-06,64.19249725341797,64.37249755859375,63.84249877929688,64.30999755859375,62.91867065429688,75864400.0,0.14924117647058815,452
2019-11-07,64.68499755859375,65.08750152587889,64.52749633789061,64.85749816894531,63.64483642578125,94940400.0,0.13513112947658396,427
2019-11-08,64.67250061035156,65.11000061035156,64.21250152587889,65.03500366210939,63.81901550292969,69986400.0,0.12121013698630133,444
2019-11-11,64.57499694824219,65.61750030517578,64.56999969482422,65.55000305175781,64.32438659667969,81821200.0,0.15711022099447514,427
2019-11-12,65.38749694824219,65.69750213623047,65.23000335693361,65.48999786376953,64.26551055908203,87388800.0,0.12040913978494622,443
2019-11-13,65.28250122070311,66.19499969482422,65.26750183105469,66.11750030517578,64.88127899169922,102734400.0,0.09733547557840616,443
2019-11-14,65.9375,66.22000122070311,65.52500152587889,65.66000366210939,64.43233489990234,89182800.0,0.10751897435897438,455
2019-11-15,65.91999816894531,66.44499969482422,65.75250244140625,66.44000244140625,65.19775390625,100206400.0,0.17940287206266317,442
2019-11-18,66.44999694824219,66.85749816894531,66.05750274658203,66.77500152587889,65.5264892578125,86703200.0,0.1691143302180685,360
2019-11-19,66.97499847412111,67.0,66.34750366210939,66.57250213623047,65.32776641845703,76167200.0,0.11395209580838324,386
2019-11-20,66.38500213623047,66.51999664306639,65.09999847412111,65.79750061035156,64.56726837158203,106234400.0,0.08582351421188632,418
2019-11-21,65.92250061035156,66.00250244140625,65.29499816894531,65.50250244140625,64.27777099609375,121395200.0,0.11156457765667574,435
