Date,Open,High,Low,Close,Adj Close,Volume
2019-10-28,47.779998779296875,47.779998779296875,47.650001525878906,47.650001525878906,45.639137268066406,900
2019-10-29,47.52000045776367,47.540000915527344,47.52000045776367,47.540000915527344,45.53377914428711,800
2019-10-30,47.400001525878906,47.5890007019043,47.34000015258789,47.5890007019043,45.580711364746094,2100
2019-10-31,46.84000015258789,47.09000015258789,46.834999084472656,47.09000015258789,45.1027717590332,400
2019-11-01,47.45500183105469,47.808998107910156,47.45500183105469,47.808998107910156,45.79142379760742,900
2019-11-04,48.130001068115234,48.43000030517578,48.130001068115234,48.43000030517578,46.3862190246582,3100
2019-11-05,48.79999923706055,48.79999923706055,48.65999984741211,48.689998626708984,46.635257720947266,1000
2019-11-06,48.54999923706055,48.56999969482422,48.33000183105469,48.5,46.45326232910156,3700
2019-11-07,48.93000030517578,48.93000030517578,48.810001373291016,48.83000183105469,46.76934051513672,2200
2019-11-08,48.47999954223633,48.652000427246094,48.47999954223633,48.540000915527344,46.4915885925293,1000
2019-11-11,48.433998107910156,48.470001220703125,48.38999938964844,48.400001525878906,46.35749053955078,5300
2019-11-12,48.659000396728516,48.659000396728516,48.659000396728516,48.659000396728516,46.60555648803711,500
2019-11-13,48.152000427246094,48.29199981689453,48.152000427246094,48.29199981689453,46.28163146972656,700
2019-11-14,48.310001373291016,48.310001373291016,48.27000045776367,48.27000045776367,46.26055145263672,500
2019-11-15,48.33000183105469,48.33000183105469,48.27000045776367,48.27000045776367,46.26055145263672,1200
2019-11-18,48.1150016784668,48.1619987487793,48.099998474121094,48.1349983215332,46.13115692138672,2400
2019-11-19,48.16999816894531,48.362998962402344,48.16999816894531,48.349998474121094,46.33721160888672,1300
2019-11-20,48.13999938964844,48.18000030517578,47.86899948120117,47.89699935913086,45.90306854248047,900
2019-11-21,47.65800094604492,47.70399856567383,47.65800094604492,47.70399856567383,45.718101501464844,400
2019-11-22,47.79999923706055,47.89799880981445,47.79999923706055,47.89799880981445,45.90402603149414,300
2019-11-25,48.3390007019043,48.849998474121094,48.3390007019043,48.80500030517578,46.77326583862305,2300
2019-11-26,48.810001373291016,48.810001373291016,48.65299987792969,48.65299987792969,46.62759780883789,1600
2019-11-27,48.95000076293945,48.959999084472656,48.88100051879883,48.88100051879883,46.84611511230469,900
2019-11-29,48.619998931884766,48.619998931884766,48.555999755859375,48.555999755859375,46.534645080566406,100
2019-12-02,48.39400100708008,48.39400100708008,48.13100051879883,48.13100051879883,46.1273307800293,200
2019-12-03,47.64099884033203,47.84700012207031,47.64099884033203,47.84700012207031,45.855159759521484,1400
2019-12-04,48.38999938964844,48.38999938964844,48.38999938964844,48.38999938964844,46.375545501708984,600
2019-12-05,48.38999938964844,48.41899871826172,48.29999923706055,48.41899871826172,46.40333938598633,600
2019-12-06,49.08000183105469,49.08000183105469,49.0,49.0,46.960166931152344,2700
2019-12-09,48.91999816894531,48.91999816894531,48.893001556396484,48.893001556396484,46.857608795166016,300
2019-12-10,48.7140007019043,48.790000915527344,48.7140007019043,48.790000915527344,46.7588996887207,300
2019-12-11,48.720001220703125,48.96099853515625,48.720001220703125,48.96099853515625,46.92277145385742,800
2019-12-12,48.97999954223633,49.724998474121094,48.97999954223633,49.5099983215332,47.44892501831055,800
2019-12-13,48.970001220703125,49.24300003051758,48.970001220703125,49.14699935913086,47.101036071777344,1400
2019-12-16,49.47999954223633,49.82899856567383,49.4109992980957,49.4109992980957,47.354042053222656,600
2019-12-17,49.59299850463867,49.69300079345703,49.59299850463867,49.69300079345703,47.62430953979492,600
2019-12-18,49.54999923706055,49.68600082397461,49.54999923706055,49.68600082397461,47.780086517333984,1700
2019-12-19,49.645999908447266,49.645999908447266,49.630001068115234,49.630001068115234,47.72623825073242,500
2019-12-20,49.755001068115234,49.814998626708984,49.7400016784668,49.814998626708984,47.904151916503906,1200
2019-12-23,49.72999954223633,49.72999954223633,49.67100143432617,49.69200134277344,47.78586196899414,700
2019-12-24,49.69200134277344,49.69200134277344,49.69200134277344,49.69200134277344,47.78586196899414,0
2019-12-26,49.69200134277344,49.69200134277344,49.69200134277344,49.69200134277344,47.78586196899414,0
2019-12-27,49.709999084472656,49.709999084472656,49.47999954223633,49.51100158691406,47.61180877685547,2300
2019-12-30,49.32500076293945,49.691001892089844,49.32500076293945,49.52199935913086,47.62238311767578,2100
2019-12-31,49.630001068115234,49.71699905395508,49.47999954223633,49.47999954223633,47.58198928833008,2300
2020-01-02,49.33700180053711,49.518001556396484,49.150001525878906,49.518001556396484,47.6185302734375,2500
2020-01-03,49.518001556396484,49.518001556396484,49.518001556396484,49.518001556396484,47.6185302734375,0
2020-01-06,49.518001556396484,49.518001556396484,49.518001556396484,49.518001556396484,47.6185302734375,0
2020-01-07,49.06999969482422,49.17499923706055,49.06100082397461,49.11899948120117,47.234832763671875,2400
2020-01-08,49.27000045776367,49.42300033569336,49.189998626708984,49.25899887084961,47.36946487426758,900
2020-01-09,49.303001403808594,49.303001403808594,49.2130012512207,49.2130012512207,47.32523727416992,600
2020-01-10,48.869998931884766,48.97999954223633,48.869998931884766,48.94300079345703,47.06559371948242,1300
2020-01-13,49.06999969482422,49.3380012512207,49.01499938964844,49.3380012512207,47.4454460144043,1000
2020-01-14,49.400001525878906,49.65999984741211,49.400001525878906,49.465999603271484,47.568538665771484,1800
2020-01-15,49.400001525878906,49.48699951171875,49.400001525878906,49.48699951171875,47.58872604370117,300
2020-01-16,50.09000015258789,50.14799880981445,50.09000015258789,50.14799880981445,48.22435760498047,100
2020-01-17,50.400001525878906,50.400001525878906,50.400001525878906,50.400001525878906,48.46671676635742,200
