Date,Open,High,Low,Close,Adj Close,Volume
2019-10-28,34.97153854370117,35.55977249145508,34.93358612060547,35.370018005371094,31.639358520507812,25800339
2019-10-29,36.053131103515625,36.774192810058594,35.977230072021484,36.25237274169922,32.428653717041016,32212032
2019-10-30,36.44212341308594,36.831119537353516,36.33776092529297,36.50853729248047,32.657798767089844,22019430
2019-10-31,36.42314910888672,36.603416442871094,36.223907470703125,36.4041748046875,32.5644416809082,24539860
2019-11-01,36.70777893066406,36.94497299194336,36.42314910888672,36.42314910888672,32.58141326904297,19263220
2019-11-04,36.72675323486328,36.755218505859375,36.08159255981445,36.08159255981445,32.275882720947266,17709730
2019-11-05,36.08159255981445,36.148006439208984,35.55028533935547,35.55977249145508,31.809099197387695,21688474
2019-11-06,35.68311309814453,35.79696273803711,35.436431884765625,35.68311309814453,31.91943359375,18757722
2019-11-07,35.48387145996094,35.65464782714844,34.99051284790039,35.01897430419922,31.628082275390625,22727297
2019-11-08,34.99051284790039,35.256168365478516,34.94307327270508,35.15180206298828,31.748050689697266,26626886
2019-11-11,35.01897430419922,35.113853454589844,34.86717224121094,35.0379524230957,31.645227432250977,12542916
2019-11-12,34.94307327270508,35.189754486083984,34.819732666015625,35.07590103149414,31.679502487182617,13338370
2019-11-13,35.05692672729492,35.05692672729492,34.44022750854492,34.724857330322266,31.362445831298828,25855252
2019-11-14,34.68690872192383,34.87665939331055,34.45920181274414,34.67741775512695,31.319602966308594,25190600
2019-11-15,34.75332260131836,35.55028533935547,34.648956298828125,35.370018005371094,31.945138931274414,36378810
2019-11-18,35.47438430786133,35.52182388305664,35.06641387939453,35.31309127807617,31.893718719482422,18084532
2019-11-19,35.512332916259766,35.74952697753906,35.4079704284668,35.73054885864258,32.2707633972168,26475110
2019-11-20,35.64516067504883,35.75901412963867,35.113853454589844,35.15180206298828,31.748050689697266,19947582
2019-11-21,35.30360412597656,35.9962043762207,35.14231491088867,35.806453704833984,32.33930969238281,20942664
2019-11-22,35.85388946533203,36.44212341308594,35.75901412963867,36.3662223815918,32.844879150390625,25544006
2019-11-25,36.50853729248047,36.88804626464844,36.48007583618164,36.69829177856445,33.1447868347168,31592385
2019-11-26,36.56546401977539,36.6129035949707,36.10057067871094,36.32827377319336,32.81060791015625,34620633
2019-11-27,36.41366195678711,36.72675323486328,36.3662223815918,36.65085220336914,33.10194396972656,19201034
2019-11-29,36.56546401977539,36.88804626464844,36.53700256347656,36.54648971557617,33.007694244384766,9793873
2019-12-02,36.80265808105469,36.8121452331543,36.290321350097656,36.32827377319336,32.81060791015625,15645998
2019-12-03,36.01517868041992,36.24288558959961,35.901329040527344,36.10057067871094,32.60494613647461,20869832
2019-12-04,36.27134704589844,36.299808502197266,35.948768615722656,36.18595886230469,32.68206787109375,14501248
2019-12-05,36.4041748046875,36.4041748046875,35.85388946533203,36.08159255981445,32.58781051635742,13098058
2019-12-06,36.31878662109375,36.54648971557617,36.26185989379883,36.32827377319336,32.81060791015625,12868708
2019-12-09,36.148006439208984,36.41366195678711,36.148006439208984,36.35673522949219,32.836307525634766,15641571
2019-12-10,36.30929946899414,36.603416442871094,36.2333984375,36.50853729248047,32.97341537475586,19171311
2019-12-11,36.4041748046875,36.593929290771484,36.24288558959961,36.26185989379883,32.7506217956543,15569372
2019-12-12,36.214420318603516,36.64136505126953,36.214420318603516,36.56546401977539,33.02482986450195,13414469
2019-12-13,36.54648971557617,36.69829177856445,36.119544982910156,36.3662223815918,32.844879150390625,16678496
2019-12-16,36.71726989746094,37.381404876708984,36.679317474365234,37.13472366333008,33.538963317871094,24187824
