Date,Open,High,Low,Close,Adj Close,Volume
2019-12-09,151.07000732421875,152.2100067138672,150.91000366210938,151.36000061035156,147.56422424316406,16687400
2019-12-10,151.2899932861328,151.88999938964844,150.75999450683594,151.1300048828125,147.34002685546875,16476100
2019-12-11,151.5399932861328,151.8699951171875,150.3300018310547,151.6999969482422,147.8957061767578,18856600
2019-12-12,151.64999389648438,153.44000244140625,151.02000427246094,153.24000549316406,149.39706420898438,24612100
2019-12-13,153.0,154.88999938964844,152.8300018310547,154.52999877929688,150.65475463867188,23845400
2019-12-16,155.11000061035156,155.89999389648438,154.82000732421875,155.52999877929688,151.62965393066406,24144200
2019-12-17,155.4499969482422,155.7100067138672,154.4499969482422,154.69000244140625,150.81069946289062,25425600
2019-12-18,154.3000030517578,155.47999572753906,154.17999267578125,154.3699951171875,150.4987335205078,24129200
2019-12-19,154.0,155.77000427246094,153.75,155.7100067138672,151.80514526367188,24958900
2019-12-20,157.35000610351562,158.49000549316406,156.2899932861328,157.41000366210938,153.4625244140625,53477500
2019-12-23,158.1199951171875,158.1199951171875,157.27000427246094,157.41000366210938,153.4625244140625,17718200
2019-12-24,157.47999572753906,157.7100067138672,157.1199951171875,157.3800048828125,153.43325805664062,8989200
2019-12-26,157.55999755859375,158.72999572753906,157.39999389648438,158.6699981689453,154.69088745117188,14520600
2019-12-27,159.4499969482422,159.5500030517578,158.22000122070312,158.9600067138672,154.97364807128906,18412800
2019-12-30,158.99000549316406,159.02000427246094,156.72999572753906,157.58999633789062,153.63800048828125,16348400
2019-12-31,156.77000427246094,157.77000427246094,156.4499969482422,157.6999969482422,153.74522399902344,18369400
2020-01-02,158.77999877929688,160.72999572753906,158.3300018310547,160.6199951171875,156.59201049804688,22622100
2020-01-03,158.32000732421875,159.9499969482422,158.05999755859375,158.6199951171875,154.64215087890625,21116200
2020-01-06,157.0800018310547,159.10000610351562,156.50999450683594,159.02999877929688,155.04188537597656,20813700
2020-01-07,159.32000732421875,159.6699981689453,157.32000732421875,157.5800018310547,153.6282196044922,21634100
2020-01-08,158.92999267578125,160.8000030517578,157.9499969482422,160.08999633789062,156.07528686523438,27746500
2020-01-09,161.83999633789062,162.22000122070312,161.02999877929688,162.08999633789062,158.02513122558594,21385000
2020-01-10,162.82000732421875,163.22000122070312,161.17999267578125,161.33999633789062,157.2939453125,20725900
2020-01-13,161.75999450683594,163.30999755859375,161.25999450683594,163.27999877929688,159.18531799316406,21626500
2020-01-14,163.38999938964844,163.60000610351562,161.72000122070312,162.1300048828125,158.06414794921875,23477400
2020-01-15,162.6199951171875,163.94000244140625,162.57000732421875,163.17999267578125,159.08779907226562,21417900
2020-01-16,164.35000610351562,166.24000549316406,164.02999877929688,166.1699981689453,162.00283813476562,23865400
2020-01-17,167.4199981689453,167.47000122070312,165.42999267578125,167.10000610351562,162.90951538085938,34371700
2020-01-21,166.67999267578125,168.19000244140625,166.42999267578125,166.5,162.32452392578125,29517200
2020-01-22,167.39999389648438,167.49000549316406,165.67999267578125,165.6999969482422,161.5446014404297,24138800
2020-01-23,166.19000244140625,166.8000030517578,165.27000427246094,166.72000122070312,162.5390167236328,19680800
2020-01-24,167.50999450683594,167.52999877929688,164.4499969482422,165.0399932861328,160.9011688232422,24918100
2020-01-27,161.14999389648438,163.3800048828125,160.1999969482422,162.27999877929688,158.2103729248047,32078100
2020-01-28,163.77999877929688,165.75999450683594,163.07000732421875,165.4600067138672,161.31063842773438,24899900
2020-01-29,167.83999633789062,168.75,165.69000244140625,168.0399932861328,163.82591247558594,34754500
2020-01-30,174.0500030517578,174.0500030517578,170.7899932861328,172.77999877929688,168.447021484375,51597500
2020-01-31,172.2100067138672,172.39999389648438,169.5800018310547,170.22999572753906,165.9610137939453,36142700
2020-02-03,170.42999267578125,174.5,170.39999389648438,174.3800048828125,170.00694274902344,30107000
2020-02-04,177.13999938964844,180.63999938964844,176.30999755859375,180.1199951171875,175.60299682617188,36433300
2020-02-05,184.02999877929688,184.1999969482422,178.41000366210938,179.89999389648438,175.3885040283203,39186300
2020-02-06,180.97000122070312,183.82000732421875,180.05999755859375,183.6300048828125,179.0249786376953,27751400
2020-02-07,182.85000610351562,185.6300048828125,182.47999572753906,183.88999938964844,179.2784423828125,33529100
2020-02-10,183.5800018310547,188.83999633789062,183.25,188.6999969482422,183.96780395507812,35844300
2020-02-11,190.64999389648438,190.6999969482422,183.5,184.44000244140625,179.81463623046875,53159900
2020-02-12,185.5800018310547,185.85000610351562,181.85000610351562,184.7100067138672,180.077880859375,47062900
2020-02-13,183.0800018310547,186.22999572753906,182.8699951171875,183.7100067138672,179.1029815673828,35295800
2020-02-14,183.25,185.41000366210938,182.64999389648438,185.35000610351562,180.7018585205078,23149500
2020-02-18,185.61000061035156,187.6999969482422,185.5,187.22999572753906,182.53468322753906,27792200
2020-02-19,188.05999755859375,188.17999267578125,186.47000122070312,187.27999877929688,183.08212280273438,29997500
2020-02-20,186.9499969482422,187.25,181.10000610351562,184.4199981689453,180.28623962402344,36862400
2020-02-21,183.1699981689453,183.5,177.25,178.58999633789062,174.58692932128906,48572600
2020-02-24,167.77000427246094,174.5500030517578,163.22999572753906,170.88999938964844,167.05950927734375,68311100
2020-02-25,174.1999969482422,174.83999633789062,167.64999389648438,168.07000732421875,164.30271911621094,68073300
2020-02-26,169.7100067138672,173.25999450683594,168.2100067138672,170.1699981689453,166.3556671142578,56206100
2020-02-27,163.32000732421875,167.02999877929688,157.97999572753906,158.17999267578125,154.63438415527344,93174900
2020-02-28,152.41000366210938,163.7100067138672,152.0,162.00999450683594,158.37852478027344,97012700
2020-03-02,165.30999755859375,172.9199981689453,162.30999755859375,172.7899932861328,168.91693115234375,71030800
2020-03-03,173.8000030517578,175.0,162.25999450683594,164.50999450683594,160.822509765625,71677000
2020-03-04,168.49000549316406,170.6999969482422,165.6199951171875,170.5500030517578,166.72711181640625,49814400
2020-03-05,166.0500030517578,170.8699951171875,165.69000244140625,166.27000427246094,162.54307556152344,47817300
2020-03-06,162.61000061035156,163.11000061035156,156.0,161.57000732421875,157.9484405517578,72821100
2020-03-09,151.0,157.75,150.0,150.6199951171875,147.24386596679688,70419300
2020-03-10,158.16000366210938,161.02999877929688,152.5800018310547,160.9199981689453,157.31297302246094,65354400
2020-03-11,157.1300048828125,157.6999969482422,151.14999389648438,153.6300048828125,150.1864013671875,56371600
2020-03-12,145.3000030517578,153.47000122070312,138.5800018310547,139.05999755859375,135.9429931640625,93226400
2020-03-13,147.5,161.91000366210938,140.72999572753906,158.8300018310547,155.2698211669922,92727400
2020-03-16,140.0,149.35000610351562,135.0,135.4199981689453,132.38458251953125,87905900
2020-03-17,140.0,147.5,135.0,146.57000732421875,143.28466796875,81059800
2020-03-18,138.0,146.0,135.02000427246094,140.39999389648438,137.25294494628906,81593200
2020-03-19,142.77000427246094,150.14999389648438,139.0,142.7100067138672,139.5111541748047,85922700
2020-03-20,146.0,147.10000610351562,135.86000061035156,137.35000610351562,134.2713165283203,84866200
2020-03-23,137.00999450683594,140.57000732421875,132.52000427246094,135.97999572753906,132.93202209472656,78975200
2020-03-24,143.75,149.60000610351562,141.27000427246094,148.33999633789062,145.0149688720703,82516700
2020-03-25,148.91000366210938,154.3300018310547,144.44000244140625,146.9199981689453,143.62680053710938,75638200
2020-03-26,148.39999389648438,156.66000366210938,148.3699951171875,156.11000061035156,152.6107940673828,64568100
2020-03-27,151.75,154.88999938964844,149.1999969482422,149.6999969482422,146.34449768066406,57042300
2020-03-30,152.44000244140625,160.60000610351562,150.00999450683594,160.22999572753906,156.63845825195312,63420300
2020-03-31,159.39999389648438,164.77999877929688,156.55999755859375,157.7100067138672,154.17494201660156,77927200
2020-04-01,153.0,157.75,150.82000732421875,152.11000061035156,148.7004852294922,57969900
2020-04-02,151.86000061035156,155.47999572753906,150.36000061035156,155.25999450683594,151.77984619140625,49630700
2020-04-03,155.10000610351562,157.3800048828125,152.19000244140625,153.8300018310547,150.3819122314453,41243300
2020-04-06,160.32000732421875,166.5,157.5800018310547,165.27000427246094,161.56549072265625,67111700
2020-04-07,169.58999633789062,170.0,163.25999450683594,163.49000549316406,159.82537841796875,62769000
2020-04-08,165.6699981689453,166.6699981689453,163.5,165.1300048828125,161.42861938476562,48318200
2020-04-09,166.36000061035156,167.3699951171875,163.3300018310547,165.13999938964844,161.43841552734375,51385100
2020-04-13,164.35000610351562,165.57000732421875,162.3000030517578,165.50999450683594,161.80010986328125,41905300
2020-04-14,169.0,173.75,168.0,173.6999969482422,169.80653381347656,52874300
2020-04-15,171.1999969482422,173.57000732421875,169.24000549316406,171.8800048828125,168.02734375,40940800
2020-04-16,174.3000030517578,177.27999877929688,172.89999389648438,177.0399932861328,173.07167053222656,50479600
2020-04-17,179.5,180.0,175.8699951171875,178.60000610351562,174.59671020507812,52765600
2020-04-20,176.6300048828125,178.75,174.99000549316406,175.05999755859375,171.13604736328125,36669600
2020-04-21,173.5,173.6699981689453,166.11000061035156,167.82000732421875,164.058349609375,56203700
2020-04-22,171.38999938964844,174.0,170.82000732421875,173.52000427246094,169.63058471679688,34620200
2020-04-23,174.11000061035156,175.05999755859375,170.91000366210938,171.4199981689453,167.57762145996094,32790800
2020-04-24,172.05999755859375,174.55999755859375,170.7100067138672,174.5500030517578,170.6374969482422,34277600
2020-04-27,176.58999633789062,176.89999389648438,173.3000030517578,174.0500030517578,170.14866638183594,33194400
2020-04-28,175.58999633789062,175.6699981689453,169.38999938964844,169.80999755859375,166.00372314453125,34392700
2020-04-29,173.22000122070312,177.67999267578125,171.8800048828125,177.42999267578125,173.4529266357422,51286600
2020-04-30,180.0,180.39999389648438,176.22999572753906,179.2100067138672,175.19302368164062,53875900
2020-05-01,175.8000030517578,178.63999938964844,174.00999450683594,174.57000732421875,170.65704345703125,39370500
2020-05-04,174.49000549316406,179.0,173.8000030517578,178.83999633789062,174.83131408691406,30372900
2020-05-05,180.6199951171875,183.64999389648438,179.89999389648438,180.75999450683594,176.70828247070312,36839200
2020-05-06,182.0800018310547,184.1999969482422,181.6300048828125,182.5399932861328,178.4483642578125,32139300
2020-05-07,184.1699981689453,184.5500030517578,182.5800018310547,183.60000610351562,179.48463439941406,28316000
2020-05-08,184.97999572753906,185.0,183.36000061035156,184.67999267578125,180.5404052734375,30877800
2020-05-11,183.14999389648438,187.50999450683594,182.85000610351562,186.74000549316406,182.5542449951172,30892700
2020-05-12,186.8000030517578,187.0399932861328,182.3000030517578,182.50999450683594,178.4190673828125,32038200
2020-05-13,182.5500030517578,184.0500030517578,176.5399932861328,179.75,175.72088623046875,44711500
2020-05-14,177.5399932861328,180.69000244140625,175.67999267578125,180.52999877929688,176.4834442138672,41873900
2020-05-15,179.05999755859375,187.05999755859375,177.0,183.16000366210938,179.0544891357422,46610400
2020-05-18,185.75,186.1999969482422,183.9600067138672,184.91000366210938,180.76527404785156,35264500
2020-05-19,185.02999877929688,186.60000610351562,183.49000549316406,183.6300048828125,179.5139617919922,26799100
2020-05-20,184.80999755859375,185.85000610351562,183.94000244140625,185.66000366210938,182.00393676757812,31261300
2020-05-21,185.39999389648438,186.6699981689453,183.2899932861328,183.42999267578125,179.81785583496094,29119500
2020-05-22,183.19000244140625,184.4600067138672,182.5399932861328,183.50999450683594,179.89627075195312,20826900
2020-05-26,186.33999633789062,186.5,181.10000610351562,181.57000732421875,177.99447631835938,36073600
2020-05-27,180.1999969482422,181.99000549316406,176.60000610351562,181.80999755859375,178.22976684570312,39517100
2020-05-28,180.74000549316406,184.14999389648438,180.3800048828125,181.39999389648438,177.8278045654297,33810200
2020-05-29,182.72999572753906,184.27000427246094,180.41000366210938,183.25,179.64138793945312,42130400
2020-06-01,182.5399932861328,183.0,181.4600067138672,182.8300018310547,179.2296600341797,22622400
2020-06-02,184.25,185.0,181.35000610351562,184.91000366210938,181.2687225341797,30794600
2020-06-03,184.82000732421875,185.94000244140625,183.5800018310547,185.36000061035156,181.7098388671875,27311000
2020-06-04,184.3000030517578,185.83999633789062,182.3000030517578,182.9199981689453,179.31788635253906,28761800
2020-06-05,182.6199951171875,187.72999572753906,182.00999450683594,187.1999969482422,183.51361083984375,39893600
2020-06-08,185.94000244140625,188.5500030517578,184.44000244140625,188.36000061035156,184.65074157714844,33211600
2020-06-09,188.0,190.6999969482422,187.25999450683594,189.8000030517578,186.0624237060547,29783900
2020-06-10,191.1300048828125,198.52000427246094,191.00999450683594,196.83999633789062,192.96377563476562,43872300
2020-06-11,193.1300048828125,195.75999450683594,186.07000732421875,186.27000427246094,182.60194396972656,52854700
2020-06-12,190.5399932861328,191.72000122070312,185.17999267578125,187.74000549316406,184.04299926757812,43373600
2020-06-15,184.5800018310547,190.82000732421875,184.00999450683594,188.94000244140625,185.2193603515625,32770200
2020-06-16,192.88999938964844,195.5800018310547,191.4600067138672,193.57000732421875,189.7581787109375,42556700
2020-06-17,195.02999877929688,196.32000732421875,193.69000244140625,194.24000549316406,190.4149932861328,25687800
2020-06-18,194.0,196.49000549316406,194.0,196.32000732421875,192.4540252685547,23061600
2020-06-19,198.58999633789062,199.2899932861328,194.3699951171875,195.14999389648438,191.30706787109375,44441100
2020-06-22,195.7899932861328,200.75999450683594,195.22999572753906,200.57000732421875,196.62033081054688,32818900
2020-06-23,202.08999633789062,203.9499969482422,201.42999267578125,201.91000366210938,197.9339599609375,30917400
2020-06-24,201.60000610351562,203.25,196.55999755859375,197.83999633789062,193.94406127929688,36740600
2020-06-25,197.8000030517578,200.61000061035156,195.47000122070312,200.33999633789062,196.3948516845703,27803900
2020-06-26,199.72999572753906,199.88999938964844,194.8800048828125,196.3300018310547,192.4638214111328,54675800
2020-06-29,195.77999877929688,198.52999877929688,193.5500030517578,198.44000244140625,194.5322723388672,26701600
2020-06-30,197.8800048828125,204.39999389648438,197.74000549316406,203.50999450683594,199.50244140625,34310300
2020-07-01,203.13999938964844,206.35000610351562,201.77000427246094,204.6999969482422,200.6689910888672,32061200
2020-07-02,205.67999267578125,208.02000427246094,205.0,206.25999450683594,202.19827270507812,29315800
2020-07-06,208.8300018310547,211.1300048828125,208.08999633789062,210.6999969482422,206.5508575439453,31897600
2020-07-07,210.4499969482422,214.6699981689453,207.99000549316406,208.25,204.14906311035156,33600700
2020-07-08,210.07000732421875,213.25999450683594,208.69000244140625,212.8300018310547,208.63888549804688,33600000
2020-07-09,216.3300018310547,216.3800048828125,211.47000122070312,214.32000732421875,210.0995635986328,33121700
2020-07-10,213.6199951171875,214.0800018310547,211.0800018310547,213.6699981689453,209.4623565673828,26177600
2020-07-13,214.47999572753906,215.8000030517578,206.5,207.07000732421875,202.99234008789062,38135600
2020-07-14,206.1300048828125,208.85000610351562,202.02999877929688,208.35000610351562,204.2471160888672,37591800
2020-07-15,209.55999755859375,211.3300018310547,205.02999877929688,208.0399932861328,203.94322204589844,32179400
2020-07-16,205.39999389648438,205.6999969482422,202.30999755859375,203.9199981689453,199.90435791015625,29940700
2020-07-17,204.47000122070312,205.0399932861328,201.38999938964844,202.8800048828125,198.88482666015625,31635300
2020-07-20,205.0,212.3000030517578,203.00999450683594,211.60000610351562,207.43312072753906,36884800
2020-07-21,213.66000366210938,213.94000244140625,208.02999877929688,208.75,204.6392364501953,37990400
2020-07-22,209.1999969482422,212.3000030517578,208.38999938964844,211.75,207.58016967773438,49605700
2020-07-23,207.19000244140625,210.9199981689453,202.14999389648438,202.5399932861328,198.551513671875,67457000
2020-07-24,200.4199981689453,202.86000061035156,197.50999450683594,201.3000030517578,197.33595275878906,39827000
2020-07-27,201.47000122070312,203.97000122070312,200.86000061035156,203.85000610351562,199.8357391357422,30160900
2020-07-28,203.61000061035156,204.6999969482422,201.74000549316406,202.02000427246094,198.0417938232422,23251400
2020-07-29,202.5,204.64999389648438,202.00999450683594,204.05999755859375,200.0415802001953,19632600
2020-07-30,201.0,204.4600067138672,199.57000732421875,203.89999389648438,199.88475036621094,25079600
2020-07-31,204.39999389648438,205.10000610351562,199.00999450683594,205.00999450683594,200.97288513183594,51044000
2020-08-03,211.52000427246094,217.63999938964844,210.44000244140625,216.5399932861328,212.2758331298828,78983000
2020-08-04,214.1699981689453,214.77000427246094,210.30999755859375,213.2899932861328,209.08984375,49280100
2020-08-05,214.89999389648438,215.0,211.57000732421875,212.94000244140625,208.74673461914062,28806400
2020-08-06,212.33999633789062,216.3699951171875,211.5500030517578,216.35000610351562,212.08961486816406,32656800
2020-08-07,214.85000610351562,215.6999969482422,210.92999267578125,212.47999572753906,208.29580688476562,27820400
2020-08-10,211.6699981689453,211.8800048828125,206.35000610351562,208.25,204.14906311035156,36716500
2020-08-11,207.16000366210938,207.64999389648438,203.13999938964844,203.3800048828125,199.37501525878906,36446500
2020-08-12,205.2899932861328,210.27999877929688,204.75,209.19000244140625,205.07058715820312,28013100
2020-08-13,209.44000244140625,211.35000610351562,208.14999389648438,208.6999969482422,204.59024047851562,22588900
2020-08-14,208.75999450683594,209.58999633789062,207.50999450683594,208.89999389648438,204.78628540039062,17958900
2020-08-17,209.60000610351562,211.19000244140625,208.9199981689453,210.27999877929688,206.1391143798828,20184800
2020-08-18,210.52999877929688,212.36000061035156,209.2100067138672,211.49000549316406,207.32530212402344,21336200
2020-08-19,211.49000549316406,212.10000610351562,209.25,209.6999969482422,206.06744384765625,27627600
2020-08-20,209.5399932861328,215.0,208.91000366210938,214.5800018310547,210.86293029785156,26981500
2020-08-21,213.86000061035156,216.25,212.85000610351562,213.02000427246094,209.3299560546875,36249300
2020-08-24,214.7899932861328,215.52000427246094,212.42999267578125,213.69000244140625,209.98834228515625,25460100
2020-08-25,213.10000610351562,216.61000061035156,213.10000610351562,216.47000122070312,212.72019958496094,23043700
2020-08-26,217.8800048828125,222.08999633789062,217.36000061035156,221.14999389648438,217.3191375732422,39600800
2020-08-27,222.88999938964844,231.14999389648438,219.39999389648438,226.5800018310547,222.65504455566406,57602200
2020-08-28,228.17999267578125,230.63999938964844,226.5800018310547,228.91000366210938,224.94468688964844,26292900
2020-08-31,227.0,228.6999969482422,224.30999755859375,225.52999877929688,221.6232452392578,28774200
2020-09-01,225.50999450683594,227.4499969482422,224.42999267578125,227.27000427246094,223.33311462402344,25725500
2020-09-02,227.97000122070312,232.86000061035156,227.35000610351562,231.64999389648438,227.63722229003906,34080800
2020-09-03,229.27000427246094,229.30999755859375,214.9600067138672,217.3000030517578,213.53579711914062,58400300
2020-09-04,215.10000610351562,218.36000061035156,205.19000244140625,214.25,210.53863525390625,59664100
2020-09-08,206.5,210.02999877929688,202.1999969482422,202.66000366210938,199.1494140625,52924300
2020-09-09,207.60000610351562,214.83999633789062,206.6999969482422,211.2899932861328,207.62989807128906,45679000
2020-09-10,213.39999389648438,214.74000549316406,204.11000061035156,205.3699951171875,201.8124542236328,35461500
2020-09-11,207.1999969482422,208.6300048828125,201.24000549316406,204.02999877929688,200.49569702148438,33620100
2020-09-14,204.24000549316406,209.1999969482422,204.02999877929688,205.41000366210938,201.8517608642578,30375800
2020-09-15,208.4199981689453,209.77999877929688,206.92999267578125,208.77999877929688,205.16342163085938,21823900
2020-09-16,210.6199951171875,210.64999389648438,204.63999938964844,205.0500030517578,201.4980010986328,26328100
2020-09-17,200.0500030517578,204.3300018310547,199.9600067138672,202.91000366210938,199.3950653076172,34011300
2020-09-18,202.8000030517578,203.64999389648438,196.25,200.38999938964844,196.91873168945312,55225300
2020-09-21,197.19000244140625,202.7100067138672,196.3800048828125,202.5399932861328,199.03147888183594,39839700
2020-09-22,205.05999755859375,208.10000610351562,202.0800018310547,207.4199981689453,203.8269500732422,33517100
2020-09-23,207.89999389648438,208.10000610351562,200.02999877929688,200.58999633789062,197.11526489257812,30803800
2020-09-24,199.85000610351562,205.57000732421875,199.1999969482422,203.19000244140625,199.67022705078125,31202500
2020-09-25,203.5500030517578,209.0399932861328,202.5399932861328,207.82000732421875,204.22003173828125,29437300
2020-09-28,210.8800048828125,212.57000732421875,208.05999755859375,209.44000244140625,205.81195068359375,32004900
2020-09-29,209.35000610351562,210.07000732421875,206.80999755859375,207.25999450683594,203.66970825195312,24221900
2020-09-30,207.72999572753906,211.97999572753906,206.5399932861328,210.3300018310547,206.68655395507812,33829100
2020-10-01,213.49000549316406,213.99000549316406,211.32000732421875,212.4600067138672,208.77967834472656,27158400
2020-10-02,208.0,210.99000549316406,205.5399932861328,206.19000244140625,202.61825561523438,33154800
2020-10-05,207.22000122070312,210.41000366210938,206.97999572753906,210.3800048828125,206.7356719970703,21331600
2020-10-06,208.82000732421875,210.17999267578125,204.82000732421875,205.91000366210938,202.34312438964844,28554300
2020-10-07,207.05999755859375,210.11000061035156,206.72000122070312,209.8300018310547,206.19520568847656,25681100
2020-10-08,210.50999450683594,211.19000244140625,208.32000732421875,210.5800018310547,206.93222045898438,19925800
2020-10-09,211.22999572753906,215.86000061035156,211.22999572753906,215.80999755859375,212.07164001464844,26458000
2020-10-12,218.7899932861328,223.86000061035156,216.80999755859375,221.39999389648438,217.5647735595703,40461400
2020-10-13,222.72000122070312,225.2100067138672,220.42999267578125,222.86000061035156,218.99951171875,28950800
2020-10-14,223.0,224.22000122070312,219.1300048828125,220.86000061035156,217.03414916992188,23421700
2020-10-15,217.10000610351562,220.36000061035156,216.00999450683594,219.66000366210938,215.85491943359375,22733100
2020-10-16,220.14999389648438,222.2899932861328,219.32000732421875,219.66000366210938,215.85491943359375,26057900
2020-10-19,220.4199981689453,222.3000030517578,213.72000122070312,214.22000122070312,210.50917053222656,27625800
2020-10-20,215.8000030517578,217.3699951171875,213.08999633789062,214.64999389648438,210.9317169189453,22753500
2020-10-21,213.1199951171875,216.9199981689453,213.1199951171875,214.8000030517578,211.07911682128906,22724900
2020-10-22,213.92999267578125,216.05999755859375,211.6999969482422,214.88999938964844,211.1675262451172,22351500
2020-10-23,215.02999877929688,216.27999877929688,213.16000366210938,216.22999572753906,212.48434448242188,18879600
2020-10-26,213.85000610351562,216.33999633789062,208.10000610351562,210.0800018310547,206.44088745117188,37111600
2020-10-27,211.58999633789062,214.6699981689453,210.3300018310547,213.25,209.55596923828125,36700300
2020-10-28,207.6699981689453,208.83999633789062,202.10000610351562,202.67999267578125,199.16908264160156,51195600
2020-10-29,204.07000732421875,207.36000061035156,203.3699951171875,204.72000122070312,201.17372131347656,31432600
2020-10-30,203.5,204.2899932861328,199.6199951171875,202.47000122070312,198.96270751953125,36953700
2020-11-02,204.2899932861328,205.27999877929688,200.1199951171875,202.3300018310547,198.82513427734375,30842200
2020-11-03,203.88999938964844,208.1199951171875,203.1199951171875,206.42999267578125,202.85409545898438,27512000
2020-11-04,214.02000427246094,218.32000732421875,212.4199981689453,216.38999938964844,212.64157104492188,42311800
2020-11-05,222.0399932861328,224.1199951171875,221.14999389648438,223.2899932861328,219.42202758789062,36080100
2020-11-06,222.25999450683594,224.36000061035156,218.02999877929688,223.72000122070312,219.8446044921875,25231900
2020-11-09,224.44000244140625,228.1199951171875,217.8800048828125,218.38999938964844,214.60691833496094,44395000
2020-11-10,214.5,216.5,209.72000122070312,211.00999450683594,207.3547821044922,44045100
2020-11-11,212.38999938964844,218.0399932861328,212.1999969482422,216.5500030517578,212.79881286621094,29440800
2020-11-12,217.2100067138672,219.11000061035156,214.4600067138672,215.44000244140625,211.70803833007812,21593900
2020-11-13,216.36000061035156,217.4199981689453,214.16000366210938,216.50999450683594,212.75949096679688,18621100
2020-11-16,214.8699951171875,217.74000549316406,214.52000427246094,217.22999572753906,213.46701049804688,24953300
2020-11-17,216.10000610351562,217.67999267578125,214.0800018310547,214.4600067138672,210.7449951171875,24154100
2020-11-18,213.64999389648438,215.1699981689453,210.92999267578125,211.0800018310547,207.96661376953125,28372800
2020-11-19,211.3800048828125,213.02999877929688,209.92999267578125,212.4199981689453,209.28683471679688,24792700
2020-11-20,212.1999969482422,213.2899932861328,210.0,210.38999938964844,207.2867889404297,22843100
2020-11-23,210.9499969482422,212.2899932861328,208.16000366210938,210.11000061035156,207.0109100341797,25683500
2020-11-24,209.58999633789062,214.25,208.86000061035156,213.86000061035156,210.70559692382812,33979700
2020-11-25,215.11000061035156,215.2899932861328,212.4600067138672,213.8699951171875,210.71543884277344,21012900
2020-11-27,214.85000610351562,216.27000427246094,214.0399932861328,215.22999572753906,212.05538940429688,14512200
2020-11-30,214.10000610351562,214.75999450683594,210.83999633789062,214.07000732421875,210.91249084472656,33064800
2020-12-01,214.50999450683594,217.32000732421875,213.35000610351562,216.2100067138672,213.02093505859375,30904500
2020-12-02,214.8800048828125,215.47000122070312,212.8000030517578,215.3699951171875,212.19332885742188,23724500
2020-12-03,214.61000061035156,216.3800048828125,213.64999389648438,214.24000549316406,211.07998657226562,25120900
2020-12-04,214.22000122070312,215.3800048828125,213.17999267578125,214.36000061035156,211.1982421875,24666000
2020-12-07,214.3699951171875,215.5399932861328,212.99000549316406,214.2899932861328,211.1292266845703,24620000
